,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
5072,0.9999544619787428,4,Zfp715,137.5662945790639,4.5399929762484854e-05,17.80619710841819,-1.2369376303468003,1.2533165636757526,SE,98,40.04415161561579,13984561455.760025,0.002588510513305664,-17.27252430215409,16.807758133400426,0.9984389750177627,0.31768852525618574,0.9595801761992182
6431,0.2596060511023421,4,Sh3glb2,246.48569360067208,2.798041337252657,-18.200840760916805,-5.389752929791084,5.278921500748429,SE,98,0.034253052379915404,0.9808626057062747,0.002785205841064453,54.7415514365159,-19.199175507312077,0.9983347463952725,0.317713786264603,0.9595801761992182
7125,0.1463792222935263,4,Ddit4l,441.6430444369237,5.440606074219266,-10.393278372023616,-0.5495976008278265,0.035661541796506824,SE,98,0.01056913041120243,0.6322186534152289,0.0048291683197021484,39.12642665872952,-11.390892627620147,0.997614255596531,0.3178884776089461,0.9595801761992182
8089,0.09592540521672074,4,Wdr6,791.3180511624732,7.778824826626977,-9.369654306341133,-3.166800617902605,0.4159151594179584,SE,98,0.010440346886813553,1.2033857635178458,0.003331899642944336,37.079178527364554,-10.366866164303957,0.9972118579628244,0.3179860984332519,0.9595801761992182
6095,0.24121720891428466,4,Slc6a9,246.48569360067208,3.0861374267308634,-11.869786275420907,-2.4664826393141475,1.0638109745989905,SE,98,0.026467039658099253,0.8220989479526308,0.0032303333282470703,42.0794424655241,-12.866425154372621,0.996638878951714,0.31812516984758243,0.9595801761992182
8522,0.06720748279724909,4,Coro1b,791.3180511624732,11.455414089949764,-1.177205155956898,-2.3149774769568445,0.1927491631646905,SE,98,0.005430625895024461,1.14139906385392,0.0037953853607177734,20.694280226596085,-2.173535894217082,0.996330738260184,0.31819999366357354,0.9595801761992182
3825,0.9999544619787427,4,Fbxo32,137.5662945790639,4.5399929762484854e-05,-10.365782110385084,-1.6488581356431218,2.2270629005751226,SE,98,8.751774546517979,3056369633.3812566,0.002001047134399414,39.071434135452456,-11.362067143084232,0.9962850326991486,0.31821109401728787,0.9595801761992182
7361,0.11893506681355998,4,Hook3,441.6430444369237,6.911299850923344,-15.828848972451752,-2.8536751821438573,0.5895699497990577,SE,98,0.010013499670731256,0.8191330987490875,0.0038709640502929688,49.99756785958579,-16.823941351742207,0.9950923792904547,0.3185009294734842,0.9595801761992182
7647,0.11409549742101328,4,Hck,441.6430444369237,7.244028375617641,23.93133827914292,-1.6448231966388887,0.19225871723229146,SE,98,0.008861466169729042,0.7734804421888527,0.0037622451782226562,-29.522806643603552,22.936321188157592,0.9950170909853284,0.3185192374653496,0.9595801761992182
4682,0.884782400627065,4,Kcnj14,137.5662945790639,0.12982059488780026,-16.20702053268532,-1.3729227952827445,1.42417762866817,SE,98,4.675252429626996,401.8684366410499,0.002094268798828125,50.75391098005293,-17.198550106035796,0.9915295733504763,0.31936882055584515,0.9595801761992182
3869,0.8958085586953233,4,Gpr156,137.5662945790639,0.11595195793982593,-13.581690193972761,-1.568883349393835,1.8522439003149505,SE,98,12.293683297885641,1239.4684163098987,0.002678394317626953,45.50325030262781,-14.573126171609218,0.9914359776364563,0.3193916621121825,0.9595801761992182
6677,0.12074513371809432,4,Ankrd29,441.6430444369237,6.79370811272064,-14.440496570498738,-0.4515699867712459,0.02492140456726712,SE,98,0.009839538639795429,0.7862761029956459,0.0039179325103759766,47.220863055679764,-15.431910710481304,0.9914141399825667,0.3193969917890902,0.9595801761992182
8991,0.03829138812943454,4,Micall1,1417.851511493707,16.137152120305487,-21.038874102461733,-2.7219478102202794,0.1530291908930763,SE,98,0.004067759358490731,2.34912773427556,0.0020487308502197266,60.417618119605756,-22.030114302496116,0.9912402000343832,0.3194394475802653,0.9595801761992182
4793,0.9999544619787428,4,Gcnt4,137.5662945790639,4.5399929762484854e-05,-7.778599562319357,-1.9656727343105471,3.129737057057766,SE,98,704.4069174679124,245999014331.74658,0.002973794937133789,33.897069039321,-8.769342858531388,0.990743296212031,0.31956077424725693,0.9595801761992182
7303,0.12641984132743136,4,Timd2,441.6430444369237,6.446875161347722,-7.349509295628536,-2.2000106921455007,0.3657222291954641,SE,98,0.011115993419181125,0.8277280647956832,0.003835916519165039,33.03888850593936,-8.340109145249926,0.9905998496213897,0.31959581019320626,0.9595801761992182
9008,0.06754450852132582,4,Nlrp12,1417.851511493707,8.86997842590342,2.5226211570616357,-2.4237771878836054,0.14522868951076132,SE,98,0.009230604924995882,1.9232882496648682,0.0022983551025390625,13.294627600559018,1.5326557201198057,0.98996543694183,0.3197508221518718,0.9595801761992182
5678,0.2638671581012548,4,Kcnh7,246.48569360067208,2.7370134457166433,-5.136013753799993,-2.2380547462815716,0.934405687991654,SE,98,0.04943364501658593,1.3911922986548144,0.002304553985595703,28.611897422282276,-6.125945306402741,0.9899315526027479,0.31975910420859854,0.9595801761992182
6138,0.300408435304011,4,Slc22a8,246.48569360067208,2.2847491153549626,-23.900659478343634,-1.6223685445485796,0.5560828772121672,SE,98,0.03553399540624901,0.8788094357683379,0.002676725387573242,66.14118887136956,-24.890569044343522,0.9899095659998878,0.31976447835517663,0.9595801761992182
9388,0.052684806935964626,4,Bco2,1417.851511493707,11.55296900414502,4.333407082255533,-1.3483852697018364,0.044638909029041156,SE,98,0.005535515670640476,1.7882472840229728,0.002600431442260742,9.673055750171223,3.3442551140292665,0.9891519682262668,0.31994972922011056,0.9595801761992182
8318,0.10422709468248582,4,Fdxacb1,791.3180511624732,7.093501399129875,-1.8194219734336627,-2.9190825663332864,0.36498564865757405,SE,98,0.012684379544539435,1.2781571252053283,0.0025396347045898438,21.978713861549615,-2.80798182110604,0.9885598476723771,0.3200946152038221,0.9595801761992182
5546,0.28525666699779156,4,Arhgap19,246.48569360067208,2.458217953890981,5.065558334389777,-2.412470212900983,1.1393006742210083,SE,98,0.04211445151011799,1.0944297842950594,0.0027027130126953125,8.208753245902734,4.077329955268681,0.9882283791210966,0.3201757599244226,0.9595801761992182
6905,0.1773561222058501,4,Snx22,441.6430444369237,4.327403831993435,-3.55660687297582,-2.1592242389614675,0.42257046004973514,SE,98,0.019208125076836502,0.8768301081918624,0.0038721561431884766,25.45308366063393,-4.543859378765632,0.9872525057898116,0.32041481447320097,0.9595801761992182
6742,0.15090609338054534,4,Efcab14,441.6430444369237,5.249412340100841,-7.219176262876189,-1.6408163580755393,0.2294585254574438,SE,98,0.013040984953571479,0.7463469401630397,0.003615856170654297,32.77822244043467,-8.205319977010674,0.9861437141344851,0.32068671442351604,0.9595801761992182
4943,0.9999544619787427,4,Rnf17,137.5662945790639,4.5399929762484854e-05,3.665833253155057,-2.535283594976674,5.144524567699435,SE,98,6.839733733803788,2388630371.2853217,0.0035719871520996094,11.008203408372175,2.679738776317919,0.9860944768371382,0.32069879552540415,0.9595801761992182
9594,0.05386724280379824,4,Gosr2,1417.851511493707,11.285266795739343,13.358577242768774,-1.546371399949501,0.057011927360285486,SE,98,0.006705019353319252,2.0817116803666207,0.00263214111328125,-8.37728457085526,12.372806731003948,0.9857705117648266,0.3207783001054203,0.9595801761992182
5145,0.6430534121823474,4,Parp16,137.5662945790639,0.5533723252587157,3.5743685989793903,-1.9449909487722699,2.1065294588826435,SE,98,0.46235527871455845,9.917294167672466,0.0019648075103759766,11.191132716723509,2.5886020601622306,0.9857665388171597,0.3207792752713533,0.9595801761992182
4132,0.9999544619787428,4,Slc6a4,137.5662945790639,4.5399929762484854e-05,-15.426549762942173,-0.9181872100532495,0.7503741510175245,SE,98,7.63450976285467,2666188860.4323654,0.002793550491333008,49.192969440566635,-16.411867815714146,0.9853180527719729,0.3208893819295433,0.9595801761992182
6810,0.14349795782818947,4,Med24,441.6430444369237,5.568579473818332,8.598130959225728,-3.3860558898274,0.9127460889111642,SE,98,0.013217316559659164,0.8139741710315627,0.0019500255584716797,1.143607996230834,7.614192866585313,0.9839380926404147,0.32122848465609377,0.9595801761992182
4935,0.8165634877772954,4,Mst1r,137.5662945790639,0.223953098592795,10.09948757515123,-2.3080350221878536,3.6099325169914533,SE,98,2.3697413927860937,103.38450962829864,0.0019762516021728516,-1.85910523562017,9.116313694724681,0.9831738804265484,0.3214164804118421,0.9595801761992182
7517,0.13837764307867248,4,Pdk1,441.6430444369237,5.809152398726482,14.154779122074657,-2.12902369970934,0.3574729739876368,SE,98,0.014479022474460843,0.9408560726801714,0.003824949264526367,-9.969688329467026,13.171860497345506,0.9829186247291517,0.32147930544907344,0.9595801761992182
9382,0.05016493175089779,4,Ccdc89,1417.851511493707,12.165570297822,-5.704208894614638,-1.3583666166386636,0.045373625026850564,SE,98,0.005817110600971332,2.0521743284356417,0.0023179054260253906,29.748287703911565,-6.687033272195549,0.9828243775809113,0.32150250620194476,0.9595801761992182
9878,0.04679590603056042,4,Abi3bp,2540.4486927750327,8.12379616728252,-8.098344763087852,-2.157610861689729,0.08259271377452548,SE,98,0.01361315348874491,5.4455493165046835,0.0023734569549560547,34.53655944085799,-9.079876329918562,0.9815315668307107,0.3218209792873381,0.9595801761992182
9856,0.06601553287489624,4,Acp6,2540.4486927750327,5.642538093253366,6.713638556236134,-1.8831584528122156,0.06866505114554228,SE,98,0.02003216415455779,4.343464145904509,0.0022580623626708984,4.912592802210021,5.732501016470394,0.98113753976574,0.32191812720313806,0.9595801761992182
4912,0.830984747058204,4,Kcnk5,137.5662945790639,0.20276551523351283,-4.2165325423703734,-2.1579894920525193,3.221139767030397,SE,98,4.318629936065791,210.57337986477006,0.0023500919342041016,26.772934999423036,-5.197261996499236,0.9807294541288627,0.3220187820274081,0.9595801761992182
8305,0.08452794022183294,4,Homez,791.3180511624732,8.93898434376856,-5.671954316283788,-1.2681613810712042,0.06899737032585601,SE,98,0.010287723505037778,1.4618506623641356,0.0025653839111328125,29.683778547249865,-6.652681608194854,0.9807272919110659,0.3220193154515574,0.9595801761992182
9351,0.0551527084177936,4,Hvcn1,1417.851511493707,11.007261306547097,-5.110818186127361,-1.608157229933377,0.06360430752488264,SE,98,0.005101675541121476,1.5186347936008324,0.0026040077209472656,28.56150628693701,-6.091408584378627,0.980590398251266,0.3220530898065066,0.9595801761992182
4451,0.7056252413674658,4,B4galnt4,137.5662945790639,0.415898839629667,3.7188340714371506,-3.1878098743033956,6.061815899761803,SE,98,1.346021632390239,33.9302257778796,0.0019316673278808594,10.902201771807988,2.738473414256333,0.9803606571808174,0.32210978193629947,0.9595801761992182
4319,0.9999544619787427,4,Puf60,137.5662945790639,4.5399929762484854e-05,5.450403754970324,-1.5604173019464205,1.9817295986337156,SE,98,3.2604811642912526,1138653146.0315282,0.002362966537475586,7.439062404741641,4.471762744966952,0.978641010003372,0.3225345493489098,0.9595801761992182
4706,0.7627618252652796,4,Myo1h,137.5662945790639,0.31006794630846907,-2.7476246308137107,-1.8875119400362739,2.3033954053238386,SE,98,1.8664063285839685,59.087374628634066,0.0010440349578857422,23.83511917630971,-3.7253789158595794,0.9777542850458687,0.3227538665994205,0.9595801761992182
8684,0.10003295997073167,4,Rhbdl3,791.3180511624732,7.425519676824939,7.754984147944029,-2.4231619409113625,0.24857786071081,SE,98,0.017805739299249248,1.9170314497396606,0.003603696823120117,2.8299016187942314,6.77738021648446,0.9776039314595693,0.32279107366070603,0.9595801761992182
9332,0.0415766866368628,4,Jag2,1417.851511493707,14.811259516289102,-3.7735675990277002,-2.122586545821942,0.09650937263469357,SE,98,0.003954352408424226,1.9626342916370059,0.0029070377349853516,25.88700511273769,-4.74986108924773,0.97629349022003,0.3231156000864578,0.9595801761992182
6140,0.22342897077415586,4,Timeless,246.48569360067208,3.4099481589823974,-12.204692171192647,-0.9582214712767195,0.1666150739056273,SE,98,0.024459487785410083,0.8309011806251605,0.0035092830657958984,42.749254257067584,-13.180858834272684,0.9761666630800363,0.3231470312534326,0.9595801761992182
6131,0.27689350225262593,4,Esrrg,246.48569360067208,2.56209704970553,-3.468816527212006,-2.6172032842229362,1.313936648578539,SE,98,0.03729632367272105,0.9984621933909629,0.0026595592498779297,25.2775029691063,-4.44454426847409,0.9757277412620837,0.3232558390051432,0.9595801761992182
6183,0.2632543897909673,4,Slco2a1,246.48569360067208,2.7456679343657022,5.869175945235163,-2.0828814432628606,0.8068126233297193,SE,98,0.035980167624499314,1.015076205836797,0.002405405044555664,6.601518024211963,4.893533254759149,0.9756426904760147,0.3232769285002699,0.9595801761992182
4899,0.9999544619787427,4,Gm14137,137.5662945790639,4.5399929762484854e-05,-2.195822177024155,-1.7503446118919626,2.48866079431365,SE,98,8.016459167494736,2799576501.49019,0.004086732864379883,22.7315142687306,-3.1703935139959754,0.9745713369718203,0.32354274072769396,0.9595801761992182
5486,0.8515271875244382,4,Fam129b,137.5662945790639,0.17382397005567785,-0.9496018857727933,-2.8281784747270566,5.602824331379232,SE,98,5.560642536896826,325.81900769652964,0.002669095993041992,20.239073686227876,-1.9241299823893883,0.974528096616595,0.32355347509710597,0.9595801761992182
9750,0.03301718411221438,4,Ipmk,2540.4486927750327,11.680453483501655,-1.801553103505526,-1.2903262563632385,0.029842241117625228,SE,98,0.005549358297581367,4.219986964828796,0.0022606849670410156,21.94297612169334,-2.774781032961158,0.9732279294556321,0.3238764599100994,0.9595801761992182
3812,0.7825587581526625,4,Fam117a,137.5662945790639,0.2770041091541432,-1.8924973970895422,-0.6930341893715374,0.3592546513233292,SE,98,2.7147013278253915,95.29846953429565,0.002254009246826172,22.124864708861374,-2.8655853405267635,0.9730879434372213,0.3239112603314481,0.9595801761992182
6097,0.24378227041796008,4,Nol3,246.48569360067208,3.043342385005113,-10.338095367061285,-2.134292791167057,0.8067572565445222,SE,98,0.0231056722362555,0.7091365794841614,0.0038764476776123047,39.01606064880486,-11.309690202421933,0.9715948353606478,0.32428275341888535,0.9595801761992182
6136,0.26663733724004207,4,Elf1,246.48569360067208,2.6983849649542924,-6.656869114530046,-1.1372183238875482,0.2569362062980366,SE,98,0.029027589783042904,0.8079634315020187,0.006917476654052734,31.65360814374238,-7.627166870445592,0.9702977559155457,0.32460593066556476,0.9595801761992182
4259,0.7026347289397789,4,Yif1b,137.5662945790639,0.4219120048946591,9.957593294660562,-3.2995302113391105,6.463311983203523,SE,98,1.733613394621281,43.28484779159955,0.0019352436065673828,-1.5753166746388345,8.987983481740343,0.9696098129202184,0.3247775097014427,0.9595801761992182
7022,0.10129701990312594,4,Ptdss1,441.6430444369237,8.277158142744607,5.680029408119552,-3.288351452757336,0.704855941471426,SE,98,0.007966748685534009,0.8404875284797922,0.0042383670806884766,6.979811098443186,4.711621744174778,0.9684076639447738,0.32507762419991704,0.9595801761992182
8127,0.11210040836426487,4,Sirt3,791.3180511624732,6.537324307747452,3.3594709589317375,-2.5959639344375107,0.29753978362047984,SE,98,0.011206618582646015,1.0057121371522901,0.0034933090209960938,11.620927996818814,2.391500091822479,0.9679708671092584,0.3251867606429629,0.9595801761992182
8678,0.07830793459064336,4,Cyth1,791.3180511624732,9.71456700398118,-18.653634435347428,-3.3477455230524553,0.42812127284171947,SE,98,0.0069492725321558865,1.1232774413599143,0.004945993423461914,55.647138785377145,-19.620240649111224,0.9666062137637965,0.3255280403016728,0.9595801761992182
4343,0.9017925970512917,4,Gpatch11,137.5662945790639,0.10856724286678543,-4.127813346350138,-0.9117571521377293,0.663889557870554,SE,98,26.768947073682607,2969.4732011510005,0.002896547317504883,26.595496607382564,-5.093919672817947,0.9661063264678091,0.32565317332582155,0.9595801761992182
7535,0.1402783441225716,4,Orc1,441.6430444369237,5.7178002024115155,4.764863180915356,-2.4544291382232735,0.4778928427430649,SE,98,0.013655519300230203,0.8695716841395303,0.0041773319244384766,8.810143552851578,3.7987758343629423,0.9660873465524134,0.3256579256794052,0.9595801761992182
4068,0.6604180321163414,4,Rab11fip2,137.5662945790639,0.5126098488473426,-3.210162486117781,-2.50942766501625,3.569110756226977,SE,98,0.7612929109137121,16.949389759512155,0.0019562244415283203,24.76019488691785,-4.175828959207195,0.9656664730894136,0.3257633311656867,0.9595801761992182
